d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
50000,toluca de lerdo centro,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,160,Urbano,20.0
50010,celanese,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,163,Urbano,20.0
50010,club jardin,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,164,Urbano,20.0
50010,guadalupe,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,165,Urbano,20.0
50010,la cruz comalco,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,166,Urbano,20.0
50010,la magdalena,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,168,Urbano,20.0
50010,los girasoles,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,170,Urbano,20.0
50010,los girasoles ii,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,171,Urbano,20.0
50010,los girasoles iii,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,172,Urbano,20.0
50010,los girasoles iv,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,173,Urbano,20.0
50010,san lorenzo tepaltitlan centro,Pueblo,toluca,edomex,Toluca de Lerdo,50091,15,50091,,28,106,176,Urbano,20.0
50010,tlacopa,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,177,Urbano,20.0
50010,universidad,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,178,Urbano,20.0
50010,las flores,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,188,Urbano,20.0
50010,san angelin,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,5121,Urbano,20.0
50010,galaxias de san lorenzo,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,5542,Rural,20.0
50010,el tejocote,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,5545,Rural,20.0
50010,el balcon,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,5546,Rural,20.0
50010,los girasoles i,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,7920,Urbano,20.0
50010,san juan de la cruz,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,8291,Urbano,20.0
50010,hacienda san agustin,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,8297,Urbano,20.0
50010,la loma,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,8355,Urbano,20.0
50010,del panteon,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,8356,Urbano,20.0
50010,villas tepaltitlan,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,8455,Urbano,20.0
50010,gran morada,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,9094,Urbano,20.0
50016,jardines de la crespa,Unidad habitacional,toluca,edomex,Toluca de Lerdo,50091,15,50091,,31,106,180,Urbano,20.0
50016,parque industrial san antonio,Zona industrial,toluca,edomex,Toluca de Lerdo,50091,15,50091,,37,106,6554,Urbano,20.0
50016,de la crespa,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,8357,Urbano,20.0
50017,brisas,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,184,Urbano,20.0
50017,rincon de san lorenzo,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,186,Urbano,20.0
50020,bosques de la mora,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,191,Urbano,20.0
50020,los angeles,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,193,Urbano,20.0
50020,los frailes,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,194,Urbano,20.0
50020,rancho la mora,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,195,Urbano,20.0
50020,rinconada de la mora,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,197,Urbano,20.0
50020,santiago miltepec,Pueblo,toluca,edomex,Toluca de Lerdo,50091,15,50091,,28,106,199,Urbano,20.0
50020,3 caminos,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,201,Urbano,20.0
50020,valle de santiago residencial,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,203,Urbano,20.0
50026,carlos hank gonzalez,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,207,Urbano,20.0
50040,la retama,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,216,Urbano,20.0
50040,la teresona,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,217,Urbano,20.0
50040,union,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,218,Urbano,20.0
50040,san luis obispo,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,219,Urbano,20.0
50040,san miguel apinahuizco,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,220,Urbano,20.0
50040,sector popular,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,222,Urbano,20.0
50040,sor juana ines de la cruz,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,223,Urbano,20.0
50040,electricistas locales,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,5700,Urbano,20.0
50050,el coporo,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,224,Urbano,20.0
50050,santa barbara,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,227,Urbano,20.0
50050,zopilocalco sur,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,228,Urbano,20.0
50050,zopilocalco norte,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,229,Urbano,20.0
50060,doctores,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,230,Urbano,20.0
50060,lomas altas,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,231,Urbano,20.0
50060,ninos heroes (pensiones),Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,4703,Urbano,20.0
50060,san juan buenavista,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,5533,Rural,20.0
50060,huitzila,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,7893,Urbano,20.0
50070,independencia,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,236,Urbano,20.0
50070,meteoro,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,237,Urbano,20.0
50070,villas fontana i,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,5526,Urbano,20.0
50070,villas fontana ii,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,5527,Urbano,20.0
50070,fidel velazquez,Unidad habitacional,toluca,edomex,Toluca de Lerdo,50091,15,50091,,31,106,5543,Urbano,20.0
50070,reforma y ferrocarriles nacionales,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,7894,Rural,20.0
50071,toluca,Zona industrial,toluca,edomex,Toluca de Lerdo,50091,15,50091,,37,106,239,Urbano,20.0
50075,las torres,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,240,Urbano,20.0
50075,cientificos,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,7895,Urbano,20.0
50080,la merced (alameda),Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,242,Urbano,20.0
50080,san bernardino,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,243,Urbano,20.0
50090,5 de mayo,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,244,Urbano,20.0
50090,santa clara,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,248,Urbano,20.0
50100,bosques de san mateo,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,252,Urbano,20.0
50100,14 de diciembre,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,253,Urbano,20.0
50100,el trigo,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,255,Urbano,20.0
50100,la joya,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,256,Urbano,20.0
50100,la ribera i,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,257,Urbano,20.0
50100,la ribera ii,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,258,Urbano,20.0
50100,la ribera iii,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,259,Urbano,20.0
50100,miguel hidalgo (corralitos),Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,261,Urbano,20.0
50100,ninos heroes,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,262,Urbano,20.0
50100,nueva oxtotitlan,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,263,Urbano,20.0
50100,parque de san mateo,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,264,Urbano,20.0
50100,parques nacionales,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,265,Rural,20.0
50100,protinbos,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,266,Urbano,20.0
50100,rincon del parque,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,267,Urbano,20.0
50100,san mateo oxtotitlan,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,269,Urbano,20.0
50100,ex-hacienda san jorge,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,5110,Urbano,20.0
50100,tlayaca,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,8358,Urbano,20.0
50100,tlanepantla,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,8359,Urbano,20.0
50100,atotonilco,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,8360,Urbano,20.0
50100,lomas de san mateo,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,9526,Urbano,20.0
50110,cultural,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,270,Urbano,20.0
50110,del deporte,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,271,Urbano,20.0
50110,guadalupe san buenaventura,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,272,Urbano,20.0
50110,plazas de san buenaventura,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,273,Urbano,20.0
50110,san buenaventura,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,274,Urbano,20.0
50110,vicente guerrero,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,276,Urbano,20.0
50110,villas de san buenaventura,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,277,Urbano,20.0
50110,real del bosque,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,5070,Urbano,20.0
50115,loma bonita,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,8361,Urbano,20.0
50120,cipres,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,279,Urbano,20.0
50120,federal (adolfo lopez mateos),Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,280,Urbano,20.0
50120,granjas,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,281,Urbano,20.0
50120,morelos 1a seccion,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,282,Urbano,20.0
50120,morelos 2a secc,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,283,Urbano,20.0
50120,residencial colon,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,284,Urbano,20.0
50120,tollocan infonavit,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,287,Urbano,20.0
50122,zona militar,Zona federal,toluca,edomex,Toluca de Lerdo,50091,15,50091,,34,106,286,Urbano,20.0
50130,altamirano,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,288,Urbano,20.0
50130,americas,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,289,Urbano,20.0
50130,cuauhtemoc,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,291,Urbano,20.0
50130,francisco murguia el ranchito,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,293,Urbano,20.0
50130,universidad,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,294,Urbano,20.0
50140,nueva santa maria de las rosas,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,300,Urbano,20.0
50140,nueva santa maria,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,301,Urbano,20.0
50140,santa maria de las rosas,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,302,Urbano,20.0
50140,valle don camilo,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,304,Urbano,20.0
50140,valle verde,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,305,Urbano,20.0
50140,villas florencia,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,306,Urbano,20.0
50140,terminal,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,7892,Urbano,20.0
50150,san sebastian,Barrio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,2,106,247,Urbano,20.0
50150,izcalli ipiem,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,311,Urbano,20.0
50150,izcalli toluca,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,312,Urbano,20.0
50150,juan beltran,Conjunto habitacional,toluca,edomex,Toluca de Lerdo,50091,15,50091,,12,106,313,Urbano,20.0
50150,progreso,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,314,Urbano,20.0
50150,salvador sanchez colin,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,315,Urbano,20.0
50150,vertice,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,316,Urbano,20.0
50150,comision federal de electricidad,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,5549,Urbano,20.0
50160,santa ana tlapaltitlan,Colonia,toluca,edomex,Toluca de Lerdo,52141,15,52141,,9,106,320,Urbano,20.0
50160,villas de santa ana i,Fraccionamiento,toluca,edomex,Toluca de Lerdo,52141,15,52141,,21,106,321,Urbano,20.0
50160,villas de santa ana ii,Fraccionamiento,toluca,edomex,Toluca de Lerdo,52141,15,52141,,21,106,322,Urbano,20.0
50160,villas de santa ana iii,Fraccionamiento,toluca,edomex,Toluca de Lerdo,52141,15,52141,,21,106,323,Urbano,20.0
50160,villas de santa ana iv,Fraccionamiento,toluca,edomex,Toluca de Lerdo,52141,15,52141,,21,106,324,Urbano,20.0
50160,villas de santa ana v,Fraccionamiento,toluca,edomex,Toluca de Lerdo,52141,15,52141,,21,106,325,Urbano,20.0
50160,villas de santa ana vi,Fraccionamiento,toluca,edomex,Toluca de Lerdo,52141,15,52141,,21,106,326,Urbano,20.0
50160,villas de santa ana vii,Fraccionamiento,toluca,edomex,Toluca de Lerdo,52141,15,52141,,21,106,327,Urbano,20.0
50160,villas de santa ana,Fraccionamiento,toluca,edomex,Toluca de Lerdo,52141,15,52141,,21,106,5095,Urbano,20.0
50168,la machincuepa,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,318,Urbano,20.0
50168,santa maria zozoquilpan,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,328,Urbano,20.0
50170,heroes del 5 de mayo,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,329,Urbano,20.0
50170,isidro fabela 1a seccion,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,330,Urbano,20.0
50170,las haciendas,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,332,Urbano,20.0
50170,ocho cedros,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,333,Urbano,20.0
50170,el seminario 1a seccion,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,335,Urbano,20.0
50170,el seminario 2a seccion,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,336,Urbano,20.0
50170,el seminario 3a seccion,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,337,Urbano,20.0
50170,el seminario 4a seccion,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,338,Urbano,20.0
50170,el seminario 5a seccion,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,339,Urbano,20.0
50170,villa hogar,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,340,Urbano,20.0
50170,isidro fabela 2a seccion,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,5701,Urbano,20.0
50170,ocho cedros 2a seccion,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,7842,Urbano,20.0
50180,san fermin residencial,Condominio,toluca,edomex,Toluca de Lerdo,50091,15,50091,,10,106,19,Urbano,20.0
50180,azteca,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,342,Urbano,20.0
50180,bosques de colon,Fraccionamiento,toluca,edomex,Toluca de Lerdo,50091,15,50091,,21,106,343,Urbano,20.0
50180,del parque,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,344,Urbano,20.0
50180,hermanos de la vega,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,345,Urbano,20.0
50180,lazaro cardenas,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,348,Urbano,20.0
50180,ampliacion lazaro cardenas,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,349,Urbano,20.0
50180,moderna de la cruz,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,350,Urbano,20.0
50190,la magdalena,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,167,Rural,20.0
50190,benito juarez,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,353,Urbano,20.0
50190,emiliano zapata,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,354,Urbano,20.0
50190,eva samano de lopez mateos,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,355,Urbano,20.0
50190,unidad victoria,Colonia,toluca,edomex,Toluca de Lerdo,50091,15,50091,,9,106,356,Urbano,20.0
50200,san cristobal huichochitlan,Pueblo,toluca,edomex,,50091,15,50091,,28,106,175,Urbano,
50200,san andres cuexcontitlan,Pueblo,toluca,edomex,,50091,15,50091,,28,106,365,Rural,
50200,la trinidad,Colonia,toluca,edomex,,50091,15,50091,,9,106,5538,Urbano,
50200,barrio san gabriel,Colonia,toluca,edomex,,50091,15,50091,,9,106,5552,Urbano,
50200,armando neyra chavez,Colonia,toluca,edomex,,50091,15,50091,,9,106,5554,Rural,
50200,natividad,Colonia,toluca,edomex,,50091,15,50091,,9,106,8312,Urbano,
50200,la concepcion,Colonia,toluca,edomex,,50091,15,50091,,9,106,8314,Urbano,
50200,santa rosa,Colonia,toluca,edomex,,50091,15,50091,,9,106,8315,Urbano,
50200,san jose guadalupe,Colonia,toluca,edomex,,50091,15,50091,,9,106,8316,Urbano,
50200,san salvador,Colonia,toluca,edomex,,50091,15,50091,,9,106,8317,Urbano,
50200,paseos del pilar,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8466,Urbano,
50205,jicaltepec cuexcontitlan,Colonia,toluca,edomex,,50091,15,50091,,9,106,363,Urbano,
50205,san diego de los padres cuexcontitlan,Colonia,toluca,edomex,,50091,15,50091,,9,106,366,Rural,
50205,san diego de los padres otzacatipan,Ejido,toluca,edomex,,50091,15,50091,,15,106,6979,Rural,
50206,san diego linares,Pueblo,toluca,edomex,,50091,15,50091,,28,106,367,Rural,
50206,la loma cuexcontitlan,Ejido,toluca,edomex,,50091,15,50091,,15,106,6974,Rural,
50209,toluca (licenciado adolfo lopez mateos),Aeropuerto,toluca,edomex,,50091,15,50091,,1,106,380,Rural,
50210,fuentes de san jose,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,11,Urbano,
50210,paseo arboleda,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,12,Urbano,
50210,aurea,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,16,Urbano,
50210,los sauces i,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,5115,Urbano,
50210,los sauces ii,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,5116,Urbano,
50210,los sauces iii,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,5117,Urbano,
50210,ex hacienda san jose,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,5484,Rural,
50210,santa cruz otzacatipan,Colonia,toluca,edomex,,50091,15,50091,,9,106,5531,Urbano,
50210,los sauces iv,Colonia,toluca,edomex,,50091,15,50091,,9,106,5537,Urbano,
50210,los sauces v,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,5698,Urbano,
50210,valle de la hacienda,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,6467,Urbano,
50210,hacienda del valle ii,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8262,Urbano,
50210,bosques de cantabria,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8267,Urbano,
50210,la magdalena otzacatipan,Barrio,toluca,edomex,,50091,15,50091,,2,106,8324,Urbano,
50210,villa mane,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8441,Urbano,
50210,hacienda del valle i,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8443,Urbano,
50210,valle de san jose,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8946,Urbano,
50214,villas santin,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,5123,Urbano,
50214,balcones santin,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8444,Urbano,
50214,paseos santin,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8445,Urbano,
50220,san mateo otzacatipan,Pueblo,toluca,edomex,,50091,15,50091,,28,106,371,Urbano,
50220,villa tulipanes,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8325,Urbano,
50220,villas de san mateo,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8439,Urbano,
50220,de canaleja,Barrio,toluca,edomex,,50091,15,50091,,2,106,8442,Urbano,
50223,parque industrial exportec ii,Zona industrial,toluca,edomex,,50091,15,50091,,37,106,6551,Urbano,
50223,parque industrial exportec i,Zona industrial,toluca,edomex,,50091,15,50091,,37,106,6552,Rural,
50225,san miguel totoltepec,Pueblo,toluca,edomex,,50091,15,50091,,28,106,372,Urbano,
50225,geovillas centenario,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,5556,Urbano,
50225,nueva san francisco,Colonia,toluca,edomex,,50091,15,50091,,9,106,5688,Rural,
50225,bordo de las canastas,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8263,Urbano,
50226,francisco i. madero,Colonia,toluca,edomex,,50091,15,50091,,9,106,14,Urbano,
50226,san pedro totoltepec,Pueblo,toluca,edomex,,50091,15,50091,,28,106,375,Urbano,
50226,hacienda la galia,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,5699,Urbano,
50226,sor juana ines de la cruz,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8446,Urbano,
50226,san antonio abad,Colonia,toluca,edomex,,50091,15,50091,,9,106,8448,Urbano,
50226,la alameda,Condominio,toluca,edomex,,50091,15,50091,,10,106,8454,Urbano,
50227,la floresta,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,181,Urbano,
50227,misiones de santa esperanza,Colonia,toluca,edomex,,50091,15,50091,,9,106,183,Urbano,
50227,geovillas de san mateo,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,6361,Urbano,
50227,rinconadas del pilar,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8261,Urbano,
50227,paseos de toluca,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8280,Urbano,
50227,villas de santa monica,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8437,Urbano,
50228,la perla,Condominio,toluca,edomex,,50091,15,50091,,10,106,10,Urbano,
50228,crespa town,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,15,Urbano,
50228,geovillas de la independencia,Unidad habitacional,toluca,edomex,,50091,15,50091,,31,106,5690,Urbano,
50228,arboleda iv,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,5696,Urbano,
50228,arboleda,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,5697,Urbano,
50228,geovillas los cedros,Unidad habitacional,toluca,edomex,,50091,15,50091,,31,106,6303,Urbano,
50228,las fuentes,Condominio,toluca,edomex,,50091,15,50091,,10,106,8432,Urbano,
50228,villa de san andres,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8433,Urbano,
50228,los sabinos,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8434,Urbano,
50228,geovillas de la independencia ii,Unidad habitacional,toluca,edomex,,50091,15,50091,,31,106,8436,Urbano,
50228,la crespa,Barrio,toluca,edomex,,50091,15,50091,,2,106,8438,Urbano,
50228,arboleda v,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8461,Urbano,
50228,fuentes de la independencia,Unidad habitacional,toluca,edomex,,50091,15,50091,,31,106,8470,Urbano,
50228,las fuentes del ordal,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,8947,Urbano,
50230,las misiones,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,3,Urbano,
50230,villa toscana,Fraccionamiento,toluca,edomex,,50091,15,50091,,21,106,4,Rural,
50230,francisco villa,Colonia,toluca,edomex,,50091,15,50091,,9,106,13,Rural,
50230,san jose guadalupe otzacatipan,Pueblo,toluca,edomex,,50091,15,50091,,28,106,362,Rural,
50230,san nicolas tolentino,Pueblo,toluca,edomex,,50091,15,50091,,28,106,373,Urbano,
50230,san blas totoltepec,Colonia,toluca,edomex,,50091,15,50091,,9,106,8472,Urbano,
50230,san blas otzacatipan,Colonia,toluca,edomex,,50091,15,50091,,9,106,8473,Rural,
50233,parque industrial toluca 2000,Zona industrial,toluca,edomex,,50091,15,50091,,37,106,6553,Rural,
50233,parque industrial vesta,Zona industrial,toluca,edomex,,50091,15,50091,,37,106,8779,Rural,
50235,san francisco totoltepec,Pueblo,toluca,edomex,,50091,15,50091,,28,106,368,Rural,
50235,el cerrillo vista hermosa,Colonia,toluca,edomex,,50091,15,50091,,9,106,5550,Urbano,
